label,Number of vcis,Operation Type,Message size,Number of entities,Number of communicators,Total message rates,Total bandwidth
proc,16,PT2PT,4,32,48,45.8869,183.5474
pth_vciopt_Ncomm,16,PT2PT,4,32,48,11.3337,45.3349
pth_vciopt_Ncomm_nolock,16,,,,,,
abt_vci_Ncomm_Nes,16,PT2PT,4,32,48,12.9333,51.733
proc,16,PT2PT,4,48,1,67.8674,271.4698
pth_vciopt_Ncomm,16,,,,,,
pth_vciopt_Ncomm_nolock,16,,,,,,
abt_vci_Ncomm_Nes,16,PT2PT,4,48,1,2.382,9.528
proc,16,PT2PT,4,48,16,68.9614,275.8456
pth_vciopt_Ncomm,16,PT2PT,4,48,16,9.0875,36.3498
pth_vciopt_Ncomm_nolock,16,,,,,,
abt_vci_Ncomm_Nes,16,PT2PT,4,48,16,9.5688,38.2752
proc,16,PT2PT,4,48,32,61.5337,246.1347
pth_vciopt_Ncomm,16,PT2PT,4,48,32,9.3655,37.4619
pth_vciopt_Ncomm_nolock,16,,,,,,
abt_vci_Ncomm_Nes,16,PT2PT,4,48,32,9.8716,39.4864
proc,16,PT2PT,4,48,48,60.435,241.74
pth_vciopt_Ncomm,16,PT2PT,4,48,48,9.0413,36.1653
pth_vciopt_Ncomm_nolock,16,,,,,,
abt_vci_Ncomm_Nes,16,PT2PT,4,48,48,11.4578,45.8312
proc,32,PT2PT,4,1,1,6.2004,24.8014
pth_vciopt_Ncomm,32,PT2PT,4,1,1,3.0321,12.1285
pth_vciopt_Ncomm_nolock,32,PT2PT,4,1,1,5.9134,23.6537
abt_vci_Ncomm_Nes,32,PT2PT,4,1,1,4.9056,19.6223
proc,32,PT2PT,4,1,16,5.7109,22.8437
pth_vciopt_Ncomm,32,PT2PT,4,1,16,3.9499,15.7997
pth_vciopt_Ncomm_nolock,32,PT2PT,4,1,16,5.9033,23.6134
abt_vci_Ncomm_Nes,32,PT2PT,4,1,16,5.0702,20.2806
proc,32,PT2PT,4,1,32,5.5528,22.211
pth_vciopt_Ncomm,32,PT2PT,4,1,32,5.0394,20.1577
pth_vciopt_Ncomm_nolock,32,PT2PT,4,1,32,5.9306,23.7224
abt_vci_Ncomm_Nes,32,PT2PT,4,1,32,5.2672,21.0686
proc,32,PT2PT,4,1,48,5.7589,23.0357
pth_vciopt_Ncomm,32,PT2PT,4,1,48,4.4937,17.9748
pth_vciopt_Ncomm_nolock,32,PT2PT,4,1,48,6.7254,26.9015
abt_vci_Ncomm_Nes,32,PT2PT,4,1,48,4.9495,19.7979
proc,32,,,,,,
pth_vciopt_Ncomm,32,PT2PT,4,16,1,0.2855,1.1421
pth_vciopt_Ncomm_nolock,32,,,,,,
abt_vci_Ncomm_Nes,32,PT2PT,4,16,1,2.471,9.8838
proc,32,,,,,,
pth_vciopt_Ncomm,32,PT2PT,4,16,16,15.6248,62.4993
pth_vciopt_Ncomm_nolock,32,PT2PT,4,16,16,17.1728,68.6913
abt_vci_Ncomm_Nes,32,PT2PT,4,16,16,18.6063,74.4251
proc,32,,,,,,
pth_vciopt_Ncomm,32,PT2PT,4,16,32,15.8786,63.5145
pth_vciopt_Ncomm_nolock,32,PT2PT,4,16,32,17.0665,68.2661
abt_vci_Ncomm_Nes,32,PT2PT,4,16,32,17.1417,68.5667
proc,32,,,,,,
pth_vciopt_Ncomm,32,PT2PT,4,16,48,16.1213,64.4853
pth_vciopt_Ncomm_nolock,32,PT2PT,4,16,48,16.5877,66.351
abt_vci_Ncomm_Nes,32,PT2PT,4,16,48,18.6794,74.7176
proc,32,,,,,,
pth_vciopt_Ncomm,32,PT2PT,4,32,1,0.3555,1.4221
pth_vciopt_Ncomm_nolock,32,,,,,,
abt_vci_Ncomm_Nes,32,PT2PT,4,32,1,3.8066,15.2266
proc,32,,,,,,
pth_vciopt_Ncomm,32,PT2PT,4,32,16,10.4339,41.7355
pth_vciopt_Ncomm_nolock,32,,,,,,
abt_vci_Ncomm_Nes,32,PT2PT,4,32,16,19.6523,78.6092
proc,32,,,,,,
pth_vciopt_Ncomm,32,PT2PT,4,32,32,23.9085,95.6341
pth_vciopt_Ncomm_nolock,32,PT2PT,4,32,32,24.1843,96.7372
abt_vci_Ncomm_Nes,32,PT2PT,4,32,32,16.7977,67.1908
proc,32,,,,,,
pth_vciopt_Ncomm,32,PT2PT,4,32,48,21.7643,87.0572
pth_vciopt_Ncomm_nolock,32,PT2PT,4,32,48,31.6668,126.6672
abt_vci_Ncomm_Nes,32,PT2PT,4,32,48,25.0903,100.3613
proc,32,,,,,,
pth_vciopt_Ncomm,32,PT2PT,4,48,1,0.3116,1.2465
pth_vciopt_Ncomm_nolock,32,,,,,,
abt_vci_Ncomm_Nes,32,PT2PT,4,48,1,2.0828,8.3313
proc,32,,,,,,
pth_vciopt_Ncomm,32,PT2PT,4,48,16,9.4603,37.8413
pth_vciopt_Ncomm_nolock,32,,,,,,
abt_vci_Ncomm_Nes,32,PT2PT,4,48,16,21.679,86.7161
proc,32,,,,,,
pth_vciopt_Ncomm,32,PT2PT,4,48,32,15.1009,60.4035
pth_vciopt_Ncomm_nolock,32,,,,,,
abt_vci_Ncomm_Nes,32,PT2PT,4,48,32,22.6019,90.4077
proc,32,,,,,,
pth_vciopt_Ncomm,32,PT2PT,4,48,48,15.4004,61.6016
pth_vciopt_Ncomm_nolock,32,,,,,,
abt_vci_Ncomm_Nes,32,PT2PT,4,48,48,13.6696,54.6784
proc,48,PT2PT,4,1,1,5.7108,22.8431
pth_vciopt_Ncomm,48,PT2PT,4,1,1,1.6703,6.6813
pth_vciopt_Ncomm_nolock,48,PT2PT,4,1,1,2.134,8.5359
abt_vci_Ncomm_Nes,48,PT2PT,4,1,1,5.196,20.784
proc,48,PT2PT,4,1,16,5.7492,22.9968
pth_vciopt_Ncomm,48,PT2PT,4,1,16,1.6558,6.6231
pth_vciopt_Ncomm_nolock,48,PT2PT,4,1,16,6.0815,24.3259
abt_vci_Ncomm_Nes,48,PT2PT,4,1,16,5.0377,20.1508
proc,48,PT2PT,4,1,32,1.8287,7.3147
pth_vciopt_Ncomm,48,PT2PT,4,1,32,1.629,6.5158
pth_vciopt_Ncomm_nolock,48,PT2PT,4,1,32,2.0372,8.1489
abt_vci_Ncomm_Nes,48,PT2PT,4,1,32,5.4998,21.9993
proc,48,PT2PT,4,1,48,1.8942,7.5769
pth_vciopt_Ncomm,48,PT2PT,4,1,48,1.6495,6.598
pth_vciopt_Ncomm_nolock,48,PT2PT,4,1,48,1.9603,7.8412
abt_vci_Ncomm_Nes,48,PT2PT,4,1,48,5.0754,20.3014
proc,48,,,,,,
pth_vciopt_Ncomm,48,PT2PT,4,16,1,0.3625,1.4502
pth_vciopt_Ncomm_nolock,48,,,,,,
abt_vci_Ncomm_Nes,48,PT2PT,4,16,1,2.2596,9.0383
proc,48,,,,,,
pth_vciopt_Ncomm,48,PT2PT,4,16,16,15.7769,63.1076
pth_vciopt_Ncomm_nolock,48,PT2PT,4,16,16,18.0449,72.1797
abt_vci_Ncomm_Nes,48,PT2PT,4,16,16,18.5878,74.3512
proc,48,,,,,,
pth_vciopt_Ncomm,48,PT2PT,4,16,32,15.8399,63.3596
pth_vciopt_Ncomm_nolock,48,PT2PT,4,16,32,17.6697,70.6786
abt_vci_Ncomm_Nes,48,PT2PT,4,16,32,18.5487,74.195
proc,48,,,,,,
pth_vciopt_Ncomm,48,PT2PT,4,16,48,15.7963,63.1853
pth_vciopt_Ncomm_nolock,48,PT2PT,4,16,48,17.4009,69.6036
abt_vci_Ncomm_Nes,48,PT2PT,4,16,48,18.9908,75.9633
proc,48,,,,,,
pth_vciopt_Ncomm,48,PT2PT,4,32,1,0.3562,1.425
pth_vciopt_Ncomm_nolock,48,,,,,,
abt_vci_Ncomm_Nes,48,PT2PT,4,32,1,3.85,15.4
proc,48,,,,,,
pth_vciopt_Ncomm,48,PT2PT,4,32,16,10.8213,43.285
pth_vciopt_Ncomm_nolock,48,,,,,,
abt_vci_Ncomm_Nes,48,PT2PT,4,32,16,21.9022,87.6088
proc,48,,,,,,
pth_vciopt_Ncomm,48,PT2PT,4,32,32,25.7304,102.9217
pth_vciopt_Ncomm_nolock,48,PT2PT,4,32,32,25.106,100.4239
abt_vci_Ncomm_Nes,48,PT2PT,4,32,32,24.6853,98.7412
proc,48,,,,,,
pth_vciopt_Ncomm,48,PT2PT,4,32,48,23.6989,94.7958
pth_vciopt_Ncomm_nolock,48,PT2PT,4,32,48,27.6966,110.7863
abt_vci_Ncomm_Nes,48,PT2PT,4,32,48,25.64,102.5599
proc,48,,,,,,
pth_vciopt_Ncomm,48,PT2PT,4,48,1,0.3364,1.3457
pth_vciopt_Ncomm_nolock,48,,,,,,
abt_vci_Ncomm_Nes,48,PT2PT,4,48,1,3.2046,12.8185
proc,48,,,,,,
pth_vciopt_Ncomm,48,PT2PT,4,48,16,10.411,41.6439
pth_vciopt_Ncomm_nolock,48,,,,,,
abt_vci_Ncomm_Nes,48,PT2PT,4,48,16,20.2362,80.9447
proc,48,,,,,,
pth_vciopt_Ncomm,48,PT2PT,4,48,32,16.4383,65.7531
pth_vciopt_Ncomm_nolock,48,,,,,,
abt_vci_Ncomm_Nes,48,PT2PT,4,48,32,23.2312,92.9247
proc,48,,,,,,
pth_vciopt_Ncomm,48,PT2PT,4,48,48,26.3142,105.2567
pth_vciopt_Ncomm_nolock,48,PT2PT,4,48,48,27.3636,109.4545
abt_vci_Ncomm_Nes,48,PT2PT,4,48,48,18.78,75.12
proc,1,PT2PT,16,1,1,4.1923,67.0764
pth_vciopt_Ncomm,1,PT2PT,16,1,1,3.1767,50.8276
pth_vciopt_Ncomm_nolock,1,PT2PT,16,1,1,3.8114,60.9825
abt_vci_Ncomm_Nes,1,PT2PT,16,1,1,3.4137,54.6194
proc,1,PT2PT,16,1,16,3.7026,59.241
pth_vciopt_Ncomm,1,PT2PT,16,1,16,3.2959,52.7341
pth_vciopt_Ncomm_nolock,1,PT2PT,16,1,16,3.9889,63.8225
abt_vci_Ncomm_Nes,1,PT2PT,16,1,16,3.0778,49.2454
proc,1,PT2PT,16,1,32,3.96,63.3601
pth_vciopt_Ncomm,1,PT2PT,16,1,32,2.6818,42.9089
pth_vciopt_Ncomm_nolock,1,PT2PT,16,1,32,2.6749,42.7991
abt_vci_Ncomm_Nes,1,PT2PT,16,1,32,3.0628,49.0044
proc,1,PT2PT,16,1,48,3.7341,59.7453
pth_vciopt_Ncomm,1,PT2PT,16,1,48,4.3004,68.8059
pth_vciopt_Ncomm_nolock,1,PT2PT,16,1,48,3.3132,53.0106
abt_vci_Ncomm_Nes,1,PT2PT,16,1,48,3.1894,51.031
proc,1,PT2PT,16,16,1,50.8045,812.8718
pth_vciopt_Ncomm,1,PT2PT,16,16,1,0.3796,6.0741
pth_vciopt_Ncomm_nolock,1,PT2PT,16,16,1,0.3168,5.0692
abt_vci_Ncomm_Nes,1,PT2PT,16,16,1,0.3518,5.6289
proc,1,PT2PT,16,16,16,45.1357,722.1715
pth_vciopt_Ncomm,1,PT2PT,16,16,16,0.3764,6.0231
pth_vciopt_Ncomm_nolock,1,PT2PT,16,16,16,0.3108,4.9726
abt_vci_Ncomm_Nes,1,PT2PT,16,16,16,0.3492,5.5865
proc,1,PT2PT,16,16,32,60.8921,974.2743
pth_vciopt_Ncomm,1,PT2PT,16,16,32,0.3712,5.9399
pth_vciopt_Ncomm_nolock,1,PT2PT,16,16,32,0.3494,5.5909
abt_vci_Ncomm_Nes,1,PT2PT,16,16,32,0.3434,5.4937
proc,1,PT2PT,16,16,48,55.7378,891.8054
pth_vciopt_Ncomm,1,PT2PT,16,16,48,0.3301,5.2812
pth_vciopt_Ncomm_nolock,1,PT2PT,16,16,48,0.3739,5.9832
abt_vci_Ncomm_Nes,1,PT2PT,16,16,48,0.3535,5.6564
proc,1,PT2PT,16,32,1,49.6641,794.6253
pth_vciopt_Ncomm,1,PT2PT,16,32,1,0.3275,5.2404
pth_vciopt_Ncomm_nolock,1,,,,,,
proc,1,PT2PT,1,1,32,3.7417,3.7417
pth_vciopt_Ncomm,1,PT2PT,1,1,32,2.6644,2.6644
pth_vciopt_Ncomm_nolock,1,PT2PT,1,1,32,3.0602,3.0602
abt_vci_Ncomm_Nes,1,PT2PT,1,1,32,4.5584,4.5584
proc,1,PT2PT,1,16,32,56.5262,56.5262
pth_vciopt_Ncomm,1,PT2PT,1,16,32,0.3259,0.3259
pth_vciopt_Ncomm_nolock,1,PT2PT,1,16,32,0.3778,0.3778
abt_vci_Ncomm_Nes,1,PT2PT,1,16,32,0.3406,0.3406
proc,1,PT2PT,1,32,32,71.0878,71.0878
pth_vciopt_Ncomm,1,PT2PT,1,32,32,0.3155,0.3155
pth_vciopt_Ncomm_nolock,1,PT2PT,1,32,32,0.3142,0.3142
abt_vci_Ncomm_Nes,1,,,,,,
proc,1,PT2PT,1,48,32,72.7678,72.7678
pth_vciopt_Ncomm,1,PT2PT,1,48,32,0.2842,0.2842
pth_vciopt_Ncomm_nolock,1,PT2PT,1,48,32,0.278,0.278
abt_vci_Ncomm_Nes,1,,,,,,
proc,16,PT2PT,1,1,32,5.1482,5.1482
pth_vciopt_Ncomm,16,PT2PT,1,1,32,5.189,5.189
pth_vciopt_Ncomm_nolock,16,PT2PT,1,1,32,5.693,5.693
abt_vci_Ncomm_Nes,16,PT2PT,1,1,32,3.6136,3.6136
proc,16,PT2PT,1,16,32,26.0857,26.0857
pth_vciopt_Ncomm,16,PT2PT,1,16,32,15.5433,15.5433
pth_vciopt_Ncomm_nolock,16,PT2PT,1,16,32,18.4209,18.4209
abt_vci_Ncomm_Nes,16,PT2PT,1,16,32,14.7777,14.7777
proc,16,PT2PT,1,32,32,47.8715,47.8715
pth_vciopt_Ncomm,16,PT2PT,1,32,32,10.7683,10.7683
pth_vciopt_Ncomm_nolock,16,,,,,,
abt_vci_Ncomm_Nes,16,PT2PT,1,32,32,12.2927,12.2927
proc,16,PT2PT,1,48,32,63.6904,63.6904
pth_vciopt_Ncomm,16,PT2PT,1,48,32,8.9424,8.9424
pth_vciopt_Ncomm_nolock,16,,,,,,
abt_vci_Ncomm_Nes,16,PT2PT,1,48,32,10.0454,10.0454
proc,32,PT2PT,1,1,32,5.5823,5.5823
pth_vciopt_Ncomm,32,PT2PT,1,1,32,1.4654,1.4654
pth_vciopt_Ncomm_nolock,32,PT2PT,1,1,32,6.5834,6.5834
abt_vci_Ncomm_Nes,32,PT2PT,1,1,32,5.1496,5.1496
proc,32,,,,,,
pth_vciopt_Ncomm,32,PT2PT,1,16,32,16.2187,16.2187
pth_vciopt_Ncomm_nolock,32,PT2PT,1,16,32,19.1953,19.1953
abt_vci_Ncomm_Nes,32,PT2PT,1,16,32,19.7274,19.7274
proc,32,,,,,,
pth_vciopt_Ncomm,32,PT2PT,1,32,32,23.1662,23.1662
pth_vciopt_Ncomm_nolock,32,PT2PT,1,32,32,24.0713,24.0713
abt_vci_Ncomm_Nes,32,PT2PT,1,32,32,22.4432,22.4432
proc,32,,,,,,
pth_vciopt_Ncomm,32,PT2PT,1,48,32,14.8967,14.8967
pth_vciopt_Ncomm_nolock,32,,,,,,
abt_vci_Ncomm_Nes,32,PT2PT,1,48,32,15.0446,15.0446
proc,48,PT2PT,1,1,32,1.8638,1.8638
pth_vciopt_Ncomm,48,PT2PT,1,1,32,1.7221,1.7221
pth_vciopt_Ncomm_nolock,48,PT2PT,1,1,32,5.8277,5.8277
abt_vci_Ncomm_Nes,48,PT2PT,1,1,32,5.0386,5.0386
proc,48,,,,,,
pth_vciopt_Ncomm,48,PT2PT,1,16,32,15.5414,15.5414
pth_vciopt_Ncomm_nolock,48,PT2PT,1,16,32,19.8768,19.8768
abt_vci_Ncomm_Nes,48,PT2PT,1,16,32,18.3927,18.3927
proc,48,,,,,,
pth_vciopt_Ncomm,48,PT2PT,1,32,32,24.7286,24.7286
pth_vciopt_Ncomm_nolock,48,PT2PT,1,32,32,25.8406,25.8406
abt_vci_Ncomm_Nes,48,PT2PT,1,32,32,25.6426,25.6426
proc,48,,,,,,
pth_vciopt_Ncomm,48,PT2PT,1,48,32,17.5138,17.5138
pth_vciopt_Ncomm_nolock,48,,,,,,
abt_vci_Ncomm_Nes,48,PT2PT,1,48,32,21.0106,21.0106
proc,1,PT2PT,4,1,32,5.6473,22.589
pth_vciopt_Ncomm,1,PT2PT,4,1,32,3.7627,15.0507
pth_vciopt_Ncomm_nolock,1,PT2PT,4,1,32,2.9191,11.6765
abt_vci_Ncomm_Nes,1,PT2PT,4,1,32,3.258,13.0319
proc,1,PT2PT,4,16,32,59.7455,238.9818
pth_vciopt_Ncomm,1,PT2PT,4,16,32,0.3725,1.4901
pth_vciopt_Ncomm_nolock,1,PT2PT,4,16,32,0.3816,1.5263
abt_vci_Ncomm_Nes,1,PT2PT,4,16,32,0.3169,1.2677
proc,1,PT2PT,4,32,32,76.7639,307.0556
pth_vciopt_Ncomm,1,PT2PT,4,32,32,0.334,1.3358
pth_vciopt_Ncomm_nolock,1,PT2PT,4,32,32,0.3358,1.3434
abt_vci_Ncomm_Nes,1,,,,,,
proc,1,PT2PT,4,48,32,80.5734,322.2938
pth_vciopt_Ncomm,1,PT2PT,4,48,32,0.3088,1.2351
pth_vciopt_Ncomm_nolock,1,PT2PT,4,48,32,0.2917,1.1667
abt_vci_Ncomm_Nes,1,,,,,,
proc,16,PT2PT,4,1,32,3.999,15.9959
pth_vciopt_Ncomm,16,PT2PT,4,1,32,3.9146,15.6583
pth_vciopt_Ncomm_nolock,16,PT2PT,4,1,32,4.0153,16.0613
abt_vci_Ncomm_Nes,16,PT2PT,4,1,32,3.4656,13.8625
proc,16,PT2PT,4,16,32,25.3711,101.4845
pth_vciopt_Ncomm,16,PT2PT,4,16,32,15.9378,63.7511
pth_vciopt_Ncomm_nolock,16,PT2PT,4,16,32,17.92,71.6798
abt_vci_Ncomm_Nes,16,PT2PT,4,16,32,13.6677,54.6707
proc,16,PT2PT,4,32,32,49.0433,196.173
pth_vciopt_Ncomm,16,PT2PT,4,32,32,10.6126,42.4505
pth_vciopt_Ncomm_nolock,16,,,,,,
abt_vci_Ncomm_Nes,16,PT2PT,4,32,32,12.8488,51.3954
proc,16,PT2PT,4,48,32,72.016,288.0641
pth_vciopt_Ncomm,16,PT2PT,4,48,32,8.7187,34.8747
pth_vciopt_Ncomm_nolock,16,,,,,,
abt_vci_Ncomm_Nes,16,PT2PT,4,48,32,9.827,39.308
proc,32,PT2PT,4,1,32,5.9353,23.7413
pth_vciopt_Ncomm,32,PT2PT,4,1,32,3.896,15.5842
pth_vciopt_Ncomm_nolock,32,PT2PT,4,1,32,5.6859,22.7438
abt_vci_Ncomm_Nes,32,PT2PT,4,1,32,5.1882,20.7526
proc,32,,,,,,
pth_vciopt_Ncomm,32,PT2PT,4,16,32,15.623,62.492
pth_vciopt_Ncomm_nolock,32,PT2PT,4,16,32,16.5752,66.3008
abt_vci_Ncomm_Nes,32,PT2PT,4,16,32,19.1467,76.5866
proc,32,,,,,,
pth_vciopt_Ncomm,32,PT2PT,4,32,32,26.4705,105.8821
pth_vciopt_Ncomm_nolock,32,PT2PT,4,32,32,24.6482,98.593
abt_vci_Ncomm_Nes,32,PT2PT,4,32,32,25.3493,101.3971
proc,32,,,,,,
pth_vciopt_Ncomm,32,PT2PT,4,48,32,15.2742,61.0968
pth_vciopt_Ncomm_nolock,32,,,,,,
abt_vci_Ncomm_Nes,32,PT2PT,4,48,32,15.0782,60.3129
proc,48,PT2PT,4,1,32,1.8763,7.5053
pth_vciopt_Ncomm,48,PT2PT,4,1,32,4.3016,17.2063
pth_vciopt_Ncomm_nolock,48,PT2PT,4,1,32,1.931,7.724
abt_vci_Ncomm_Nes,48,PT2PT,4,1,32,5.1971,20.7885
proc,48,,,,,,
pth_vciopt_Ncomm,48,PT2PT,4,16,32,15.5212,62.0848
pth_vciopt_Ncomm_nolock,48,PT2PT,4,16,32,19.2099,76.8398
abt_vci_Ncomm_Nes,48,PT2PT,4,16,32,17.793,71.172
proc,48,,,,,,
pth_vciopt_Ncomm,48,PT2PT,4,32,32,24.0589,96.2356
pth_vciopt_Ncomm_nolock,48,PT2PT,4,32,32,25.1753,100.7011
abt_vci_Ncomm_Nes,48,PT2PT,4,32,32,24.8505,99.402
proc,48,,,,,,
pth_vciopt_Ncomm,48,PT2PT,4,48,32,18.2352,72.9407
pth_vciopt_Ncomm_nolock,48,,,,,,
abt_vci_Ncomm_Nes,48,PT2PT,4,48,32,23.9174,95.6694
proc,1,PT2PT,16,1,32,3.9969,63.9509
pth_vciopt_Ncomm,1,PT2PT,16,1,32,2.8929,46.2868
pth_vciopt_Ncomm_nolock,1,PT2PT,16,1,32,2.8572,45.7147
abt_vci_Ncomm_Nes,1,PT2PT,16,1,32,5.0084,80.1345
proc,1,PT2PT,16,16,32,51.2983,820.7723
pth_vciopt_Ncomm,1,PT2PT,16,16,32,0.3837,6.1399
pth_vciopt_Ncomm_nolock,1,PT2PT,16,16,32,0.3101,4.9615
abt_vci_Ncomm_Nes,1,PT2PT,16,16,32,0.3394,5.4308
proc,1,PT2PT,16,32,32,70.9342,1134.9468
pth_vciopt_Ncomm,1,PT2PT,16,32,32,0.3166,5.0652
pth_vciopt_Ncomm_nolock,1,PT2PT,16,32,32,0.252,4.0316
abt_vci_Ncomm_Nes,1,PT2PT,16,32,32,0.1636,2.6183
proc,1,PT2PT,16,48,32,73.1052,1169.6825
pth_vciopt_Ncomm,1,,,,,,
pth_vciopt_Ncomm_nolock,1,PT2PT,16,48,32,0.3214,5.1417
abt_vci_Ncomm_Nes,1,,,,,,
proc,16,PT2PT,16,1,32,5.708,91.3285
pth_vciopt_Ncomm,16,PT2PT,16,1,32,4.7562,76.0998
pth_vciopt_Ncomm_nolock,16,PT2PT,16,1,32,4.2995,68.7914
abt_vci_Ncomm_Nes,16,PT2PT,16,1,32,3.4983,55.9721
proc,16,PT2PT,16,16,32,26.4197,422.7152
pth_vciopt_Ncomm,16,PT2PT,16,16,32,15.7546,252.0738
pth_vciopt_Ncomm_nolock,16,PT2PT,16,16,32,18.0388,288.6204
abt_vci_Ncomm_Nes,16,PT2PT,16,16,32,18.1398,290.236
proc,16,PT2PT,16,32,32,49.5349,792.5577
pth_vciopt_Ncomm,16,PT2PT,16,32,32,10.7817,172.5072
pth_vciopt_Ncomm_nolock,16,,,,,,
abt_vci_Ncomm_Nes,16,PT2PT,16,32,32,12.3098,196.957
proc,16,PT2PT,16,48,32,67.2403,1075.8453
pth_vciopt_Ncomm,16,PT2PT,16,48,32,8.9693,143.5089
pth_vciopt_Ncomm_nolock,16,,,,,,
abt_vci_Ncomm_Nes,16,PT2PT,16,48,32,9.7512,156.0193
proc,32,PT2PT,16,1,32,3.9957,63.9317
pth_vciopt_Ncomm,32,PT2PT,16,1,32,3.9598,63.3566
pth_vciopt_Ncomm_nolock,32,PT2PT,16,1,32,6.4713,103.5403
abt_vci_Ncomm_Nes,32,PT2PT,16,1,32,5.0302,80.4837
proc,32,,,,,,
pth_vciopt_Ncomm,32,PT2PT,16,16,32,15.988,255.8075
pth_vciopt_Ncomm_nolock,32,PT2PT,16,16,32,18.7411,299.8573
abt_vci_Ncomm_Nes,32,PT2PT,16,16,32,18.8101,300.9613
proc,32,,,,,,
pth_vciopt_Ncomm,32,PT2PT,16,32,32,22.5948,361.5175
pth_vciopt_Ncomm_nolock,32,PT2PT,16,32,32,25.2942,404.7064
abt_vci_Ncomm_Nes,32,PT2PT,16,32,32,24.1153,385.8447
proc,32,,,,,,
pth_vciopt_Ncomm,32,PT2PT,16,48,32,15.7272,251.6352
pth_vciopt_Ncomm_nolock,32,,,,,,
abt_vci_Ncomm_Nes,32,PT2PT,16,48,32,13.9303,222.8847
proc,48,PT2PT,16,1,32,2.1969,35.1499
pth_vciopt_Ncomm,48,PT2PT,16,1,32,1.6933,27.0927
pth_vciopt_Ncomm_nolock,48,PT2PT,16,1,32,6.1895,99.0324
abt_vci_Ncomm_Nes,48,PT2PT,16,1,32,5.2073,83.3165
proc,48,,,,,,
pth_vciopt_Ncomm,48,PT2PT,16,16,32,16.0875,257.4004
pth_vciopt_Ncomm_nolock,48,PT2PT,16,16,32,18.5924,297.4788
abt_vci_Ncomm_Nes,48,PT2PT,16,16,32,17.3137,277.0186
proc,48,,,,,,
pth_vciopt_Ncomm,48,PT2PT,16,32,32,24.9996,399.9937
pth_vciopt_Ncomm_nolock,48,PT2PT,16,32,32,25.7039,411.2624
abt_vci_Ncomm_Nes,48,PT2PT,16,32,32,26.5584,424.935
proc,48,,,,,,
pth_vciopt_Ncomm,48,PT2PT,16,48,32,17.5885,281.4166
pth_vciopt_Ncomm_nolock,48,,,,,,
abt_vci_Ncomm_Nes,48,PT2PT,16,48,32,24.7844,396.5508
proc,1,PT2PT,64,1,32,3.2949,210.8759
pth_vciopt_Ncomm,1,PT2PT,64,1,32,3.6836,235.7492
pth_vciopt_Ncomm_nolock,1,PT2PT,64,1,32,2.8924,185.1158
abt_vci_Ncomm_Nes,1,PT2PT,64,1,32,2.4745,158.3648
proc,1,PT2PT,64,16,32,39.6514,2537.6907
pth_vciopt_Ncomm,1,PT2PT,64,16,32,0.3601,23.0468
pth_vciopt_Ncomm_nolock,1,PT2PT,64,16,32,0.3271,20.937
abt_vci_Ncomm_Nes,1,PT2PT,64,16,32,0.3461,22.1502
proc,1,PT2PT,64,32,32,69.3848,4440.6283
pth_vciopt_Ncomm,1,PT2PT,64,32,32,0.3202,20.4958
pth_vciopt_Ncomm_nolock,1,PT2PT,64,32,32,0.333,21.3143
abt_vci_Ncomm_Nes,1,PT2PT,64,32,32,0.176,11.2646
proc,1,PT2PT,64,48,32,76.4663,4893.8412
pth_vciopt_Ncomm,1,PT2PT,64,48,32,0.257,16.449
pth_vciopt_Ncomm_nolock,1,PT2PT,64,48,32,0.267,17.0867
abt_vci_Ncomm_Nes,1,,,,,,
proc,16,PT2PT,64,1,32,5.1073,326.8647
pth_vciopt_Ncomm,16,PT2PT,64,1,32,4.2438,271.6044
pth_vciopt_Ncomm_nolock,16,PT2PT,64,1,32,5.6662,362.6388
abt_vci_Ncomm_Nes,16,PT2PT,64,1,32,4.0647,260.1386
proc,16,PT2PT,64,16,32,22.4102,1434.255
pth_vciopt_Ncomm,16,PT2PT,64,16,32,15.2278,974.5816
pth_vciopt_Ncomm_nolock,16,PT2PT,64,16,32,17.7712,1137.3583
abt_vci_Ncomm_Nes,16,PT2PT,64,16,32,13.574,868.7341
proc,16,PT2PT,64,32,32,44.4558,2845.169
pth_vciopt_Ncomm,16,PT2PT,64,32,32,10.2255,654.4304
pth_vciopt_Ncomm_nolock,16,,,,,,
abt_vci_Ncomm_Nes,16,PT2PT,64,32,32,12.8707,823.7217
proc,16,PT2PT,64,48,32,54.709,3501.3737
pth_vciopt_Ncomm,16,PT2PT,64,48,32,8.7763,561.6828
pth_vciopt_Ncomm_nolock,16,,,,,,
abt_vci_Ncomm_Nes,16,PT2PT,64,48,32,9.7317,622.8263
proc,32,PT2PT,64,1,32,5.5632,356.0442
pth_vciopt_Ncomm,32,PT2PT,64,1,32,5.358,342.9108
pth_vciopt_Ncomm_nolock,32,PT2PT,64,1,32,6.0507,387.2442
abt_vci_Ncomm_Nes,32,PT2PT,64,1,32,4.261,272.7009
proc,32,,,,,,
pth_vciopt_Ncomm,32,PT2PT,64,16,32,15.1454,969.3039
pth_vciopt_Ncomm_nolock,32,PT2PT,64,16,32,18.0525,1155.3622
abt_vci_Ncomm_Nes,32,PT2PT,64,16,32,16.2967,1042.9878
proc,32,,,,,,
pth_vciopt_Ncomm,32,PT2PT,64,32,32,23.3655,1495.3947
pth_vciopt_Ncomm_nolock,32,PT2PT,64,32,32,24.4225,1563.0402
